gene,Node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
SFTPD,N2230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGCD,N2231,0.0,-0.0037566351,0.0,0.0,-0.0031232154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034175273,-0.00039640962,0.0,0.0,-0.0036251873
SGK3,N2232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGPL1,N2233,0.0,0.0,0.0,0.0,0.0,-9.985304e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.175728e-06,0.0,0.0,0.0,0.0021395455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGPP2,N2234,4.8807766e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH2D1B,N2235,0.0,0.0,0.0,0.0,0.0,-2.8673701e-05,0.0,0.0,0.0,0.0,0.0,-0.0001277185,0.0,-8.850232e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0780677e-05,0.0
SH2D2A,N2236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3GL2,N2237,0.0,0.0,-0.016159028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003796552,-0.000143633,0.0,0.0,0.0,0.0,0.0,0.0
SH3GLB2,N2238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHANK1,N2239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005943271,0.0,-0.0052607115,0.0,0.0
SHANK2,N2240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.535826e-06
SHANK3,N2241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014331889,0.0,0.000114881565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHARPIN,N2242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHC1,N2243,0.0,0.0,0.0,0.0,-0.00020175123,0.0,0.0,0.0,-4.259631e-05,0.0,0.0,-7.1904426e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011096394,-5.76261e-05,0.0,0.0,0.0,3.8522616e-05,0.0
SHC3,N2244,1.36798335e-05,0.0,0.0,0.00039709124,0.0012305176,0.00010674351,3.0119107e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042152093,0.0,0.0,0.0005552633,1.366067e-05,0.0,0.0,0.0009436581
SHH,N2245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHOC2,N2246,6.977357e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,N2247,0.0,0.0005643832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010151014,0.0,0.0,0.0,0.0012017922,0.0,0.0,0.001240705,0.0,0.0,0.0,0.0,0.0,0.0
SIGLEC1,N2248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIL1,N2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.503347e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.8327418e-06,0.0,0.0,0.0,5.585097e-06
SIPA1,N2250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIPA1L1,N2251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIPA1L2,N2252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005966577,0.0,0.0,0.0,0.0,0.0
SIPA1L3,N2253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIRPB1,N2254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIRPG,N2255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIRT1,N2256,0.0,0.0,0.0,-1.4441634e-05,0.0,-1.2643268e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2866998e-05,0.0,0.0,0.0,-1.1765855e-05,0.0,0.0,0.0,0.0,0.0,0.0,-1.8893266e-05
SIRT5,N2257,0.0,0.0,0.0,9.028643e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLAMF1,N2258,0.0,0.0,0.0,0.0,0.0,1.4217726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC10A2,N2259,0.0,0.0,1.5872569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC12A2,N2260,0.0,0.0,0.0,0.0,0.0003546478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009201852,0.0,0.0,0.0,0.0,0.0,0.0,0.0011274288,0.0,0.0,0.0,0.0021328267
SLC12A5,N2261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.452161e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC15A1,N2262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011471329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC16A10,N2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC17A5,N2264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC17A6,N2265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC17A8,N2266,0.0,0.0,0.02094567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040701367
SLC18A1,N2267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC18A2,N2268,-1.9438943e-05,0.0,0.0,1.6512982e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.562716e-05,0.0,0.0,0.0,-1.2377287e-05,-8.664728e-05,0.0,0.0,0.0,0.0014503873,0.0,-0.00017704422
SLC18A3,N2269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC19A2,N2270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.483883e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.897135e-05,0.0
SLC1A1,N2271,0.0,0.0,-0.0007913271,-0.00038043043,-0.0006388061,-0.0002459414,-0.00034335817,0.0,-0.0003427031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00029139098,0.0,0.0,0.0,0.0,0.0,-0.0006130127
SLC1A3,N2272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A1,N2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00032832188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010654802,0.0,0.0,0.0,-7.18402e-06,0.0,0.0,0.0
SLC22A2,N2274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A3,N2275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1315827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5096964e-05,0.0,0.0,0.0,-1.6265354e-05,0.0,0.0,0.0
SLC22A4,N2276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A5,N2277,0.0,0.0,0.0,0.0,-0.0005672875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003499895,0.0,0.0,0.0,0.0,0.0,0.0,-0.00047619097,-0.00010631111,0.0,0.0,-0.00048088894
SLC23A1,N2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A17,N2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A3,N2280,1.00691195e-05,0.0,2.5325564e-05,0.0,0.0,0.0,0.0,1.4754002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5238916e-05,0.0,0.0,2.1596423e-05,7.949211e-06,0.0,0.0,0.0
SLC26A4,N2281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A7,N2282,0.0,0.0,0.0,2.1237262e-05,0.0,8.4144085e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC26A9,N2283,0.0,1.7635262e-05,0.0,0.0,-7.4984455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9625505e-05,0.0,0.0,-2.126373e-05,0.00013256617,0.0,0.0
SLC27A3,N2284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC27A4,N2285,1.2950401e-05,0.0,0.0,0.00039747063,0.00022451482,-6.370224e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012730151,0.0,0.0,0.0,0.00049108505
SLC27A6,N2286,0.0,0.0,0.0,0.0,9.4045114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4448854e-05,0.0,0.0,0.0,0.0,-0.00012799315,0.0,6.636426e-05,4.5197492e-05,0.0,0.0,7.740209e-05
SLC29A1,N2287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC29A3,N2288,0.0,0.0,0.0,5.3052623e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.386004e-05,0.0,0.0,0.0,1.0395965e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.830437e-05
SLC30A1,N2289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC31A1,N2290,3.8948014e-07,0.0,0.0,5.227164e-07,7.8571156e-07,4.7074067e-07,5.406686e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4192282e-07,0.0,0.0,5.058384e-07,0.0,0.0,0.0,6.3989694e-07
SLC34A2,N2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016220474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC34A3,N2292,0.0,0.0,0.0,-1.40785e-06,0.0,0.0,-1.4637864e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2300757e-06,0.0,0.0,-1.3218482e-06,0.0,0.0,0.0,-1.5416998e-06
SLC36A2,N2293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC36A3,N2294,0.0,0.0,0.0,0.0,-0.00018445066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC36A4,N2295,0.0,0.0,0.0,0.0,3.6214475e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.689087e-06,0.0,2.5555268e-05,1.7404449e-05,0.0,0.0,0.0
SLC37A4,N2296,0.0,0.0,0.0,0.0,6.670672e-05,0.0,0.0,3.4727636e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.330881e-05,0.0,0.0,0.0,0.0,0.0,0.0
SLC38A1,N2297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC39A1,N2298,0.0,0.0,0.0,0.0,-6.165073e-06,0.0,0.0,0.0,-3.6226406e-06,0.0,0.0,-2.9955925e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.2492287e-05,2.1930511e-05,0.0,0.0,0.0,-5.8937127e-05,0.0
SLC39A12,N2299,1.1250291e-06,0.0,0.0,3.4797733e-05,0.0,0.0,1.1807808e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.6044209e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2001548e-07,0.0,0.0,0.0
SLC39A14,N2300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.2831845e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC39A4,N2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9024276e-06,0.0,0.0,0.0,0.0,0.0,0.0
SLC39A7,N2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6914745e-08,0.0,0.0,0.0
SLC44A1,N2303,7.085759e-06,0.0,0.0,1.0232215e-05,1.6254857e-05,8.9580335e-06,1.041703e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.336367e-06,0.0,0.0,1.0195076e-05,0.0,0.0,0.0,1.3386294e-05
SLC44A4,N2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC44A5,N2305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC45A3,N2306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9894276e-06,0.0,0.0,0.0,0.0,-7.461714e-07,0.0
SLC4A1,N2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A2,N2308,5.9934784e-05,0.0,0.0064734183,0.0,0.0,0.0,0.0,0.008832491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055176066,0.0,0.0,0.0,0.0,0.0,0.0,0.0023831672
SLC5A7,N2309,0.0,0.0,0.0,0.0,0.00014773128,0.0,0.0,0.0,0.0,0.0,0.002397528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015359772,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A19,N2310,0.0,0.00043201342,0.0,0.00048458518,0.0,0.0001776549,0.0,0.0,0.00047033405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031352264,0.0,0.00038796588,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A3,N2311,0.0,0.0003670365,0.0,0.0,0.0005547223,0.0,0.0,0.0,0.00031793193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035718485,0.00020105994,0.0,0.0,0.00044957362
SLC6A5,N2312,0.0,0.0,0.00013779299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A5,N2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC8A1,N2314,0.0,0.0,0.0,0.0,0.0,0.0004678119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC8A3,N2315,0.0,0.0,-8.357978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.119831e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC9A4,N2316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLCO1A2,N2317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.620313e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLCO1B1,N2318,0.0,0.0,0.0015575062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLCO1B3,N2319,0.0,0.0,0.0,0.0,1.02094455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4108366e-05,0.0,0.0
SLIT1,N2320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLIT2,N2321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLIT3,N2322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLK,N2323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLURP1,N2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37347e-09,0.0,0.0,0.0,0.0,0.0,0.0
SLX4,N2325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMAD5,N2326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCA2,N2327,0.0,0.0,0.0,1.5838794e-05,0.0,-9.720678e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.725136e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1492512e-09
SMARCA4,N2328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCB1,N2329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCC2,N2330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCD3,N2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017821239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.415032e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.002492e-08
SMG1,N2332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMG6,N2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMNDC1,N2334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036848214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMO,N2335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMPD2,N2336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMURF1,N2337,1.9977615e-06,0.0,0.002995807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007208147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMYD2,N2338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMYD3,N2339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNAI2,N2340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNAP29,N2341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1397633e-08,3.3227394e-08
SNCAIP,N2342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4062663e-05,0.0,0.0,0.0,0.0,0.0,0.0
SND1,N2343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4987737e-06,0.0,0.0,0.0,0.0,-9.0776155e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRNP200,N2344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4058809e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRPA1,N2345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0619584e-05,0.0020335198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRPC,N2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
