pathc,Node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
hsa05213,N302,0.0,0.0,0.0,6.263445e-05,0.0,1.0566582e-06,0.0,0.006256392,1.0615543e-05,0.0,0.0,0.0,0.0,-0.00038028462,0.0,0.0,0.0,0.00023521033,4.572016e-05,0.0,-0.00044088182,0.0,0.0,0.0,-0.00033697518
hsa05214,N303,0.0,0.0,0.0,0.0,0.0,0.0,-1.4293221e-05,-0.00092992414,6.9475777e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.776093e-05,0.0,0.0,0.0,0.0,0.0,0.0
hsa05215,N304,0.0,0.0,0.0,1.4053473e-05,0.0,1.2206447e-06,0.0,0.000671425,1.7155155e-06,0.0,0.0,0.0,0.0,-8.980131e-05,0.0,0.0,0.0,6.330437e-06,7.480653e-05,0.0,4.0061255e-05,0.0,0.0,0.0,-1.05549725e-05
hsa05216,N305,0.0,0.0,0.0,-2.163092e-05,0.0,-1.2469457e-06,0.0,0.0,-3.1848417e-06,0.0,0.0,0.0,0.0,-2.308549e-05,0.0,0.0,0.0,-6.7053757e-06,-1.1089714e-05,0.0,-2.9485105e-05,0.0,0.0,0.0,-2.4174598e-05
hsa05217,N306,0.0,0.0,0.0,0.0,0.0,-1.1516391e-06,-4.68048e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3164683e-06,0.0,0.0,0.0,0.0,0.0,0.0
hsa05218,N307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016893233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa05219,N308,0.0,0.0,0.0,-3.8911048e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.6831344e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.9112892e-05,0.0,0.0,0.0,8.010831e-06
hsa05220,N309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa05221,N310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031309398,3.6334954e-05,0.0,0.0,0.0,0.0,0.00011338717,0.0,0.0,0.0,0.0,0.00016040372,0.0,0.00097175257,0.0,0.0,0.0,0.0003176626
hsa05222,N311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00097392447,8.388578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.333258e-05,0.0,0.0,0.0,0.0,0.0,0.0
hsa05223,N312,0.0,0.0,0.0,0.0017739844,0.0,5.752851e-05,0.00017074944,0.0,0.00015628674,0.0,0.0,0.0,0.0,0.006777168,0.0,0.0,0.0,0.0009001562,0.0,0.0,0.0056304317,0.0,0.0,0.0,0.0034359822
hsa05224,N313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.165126e-05,0.0,0.0,0.0,0.0,0.00064317154,0.0,0.0,0.0,0.0,0.00030385845,0.0,0.0,0.0,0.0,0.0,0.0
hsa05225,N314,0.0,0.0,0.0,-4.994585e-07,0.0,8.979903e-10,-5.991326e-08,0.0,-9.024935e-09,0.0,0.0,0.0,0.0,-2.9855786e-07,0.0,0.0,0.0,0.0,0.0,0.0,-4.038639e-07,0.0,0.0,0.0,-1.2620364e-07
hsa05226,N315,0.0,0.0,0.0,0.0,0.0,0.0,9.5871685e-05,0.0060658334,0.0,0.0,0.0,0.0,0.0,0.0027363382,0.0,0.0,0.0,0.00025805354,0.00061967503,0.0,0.0037550433,0.0,0.0,0.0,0.0015899502
hsa05230,N316,0.0,0.0,-0.00011245647,0.0,0.0,0.0,0.0,0.0,-0.000109047876,0.0,-0.00903181,0.0,0.0,0.0,0.0,0.0,-0.00022655679,-0.00020494909,-0.000117400006,-0.0010072511,0.0,0.0,0.0,0.0,0.0
hsa05231,N317,9.910869e-06,-0.00018861186,-0.0004040633,3.5820984e-05,-0.00040933638,-0.00020060007,0.00023898468,-0.00059959304,-0.00012698463,0.0,0.0035674106,-0.00032590446,9.2828646e-05,-0.0007170149,-1.7222059e-05,-0.0018689041,-1.1212309e-05,-0.0001947344,0.00028163695,8.298007e-05,-0.00047025076,-0.00020789061,0.0,0.00027300642,-0.0004260971
hsa05235,N318,8.0115526e-05,-9.7421565e-05,6.8260255e-05,-0.00017732855,0.00020283922,0.00011039336,0.000120740675,0.00010531301,9.655414e-05,0.0,-0.0007290628,0.00013359202,0.0,0.00012355512,0.0,0.0,0.0,0.00010535576,-0.00014158797,-9.763622e-06,8.936054e-05,9.0943475e-05,0.0,4.0948624e-05,-0.00023534747
hsa05310,N319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013188984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa05320,N320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7921234e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa05321,N321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa05322,N322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015736259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa05323,N323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8499091e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa05330,N324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa05332,N325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa05340,N326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07850526,0.00080034346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa05410,N327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020167035,0.0,0.0,0.0,0.0,-0.00016464695,0.0,0.0,0.0,0.0,0.0,-0.00066254294,0.0,0.0,0.0,0.0,0.0
hsa05412,N328,-0.0003376502,-0.0007377024,0.013235619,-0.00096927513,-0.0015863015,-0.00049751194,-0.0009069032,-0.0074999435,0.00022076709,7.8270505e-06,0.0,-0.0017186359,-0.00058585056,-0.0016225728,-0.00046720056,-0.018018954,0.0,-0.0009912218,-0.00021228104,-0.0020762272,-0.0022043244,-9.0259346e-05,0.002180697,-2.1716503e-05,-0.0029561329
hsa05414,N329,-0.00071886776,0.0019371286,-0.011002328,-0.0043219533,-0.0034109233,-0.00065673015,-0.0033989158,-0.0135155395,-0.0020579628,-0.00029135542,-0.053128995,-0.003684211,1.2218043e-06,-0.0038736349,-0.001353552,-0.052077457,0.00017717923,-0.0015911967,-0.0019057207,-0.006792967,-0.006559683,0.00014334725,-0.0028974854,-0.0011819719,-0.0050846855
hsa05415,N330,0.0,0.0,0.016714176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa05416,N331,0.0,-0.0010457927,-0.0008494946,-0.0012045389,-0.0004492147,-0.0002895455,-0.0004249108,-0.0003976335,-2.419373e-05,0.0,0.010065716,0.0008162986,0.0,-0.00060841197,0.0,0.0,-0.0003086584,-0.0004284016,1.6927755e-05,0.0,-0.0013687344,-0.00051137817,0.0,-0.00086297374,-0.001826932
hsa05417,N332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010611997,0.0,0.0,0.0,0.0,0.0,0.0
hsa05418,N333,-0.00019008043,-0.00068919116,-0.015690727,0.00026032067,-1.8637984e-05,-0.00028954193,0.00030782577,-0.0050551775,-0.00033273923,0.0,0.0,-0.0016879292,0.0,-0.00015201955,0.0,0.0,-2.9939783e-06,-0.0007458604,-0.00048799766,-0.0016869501,-0.0005064436,-0.00019492621,0.0,-0.00019292827,-0.0009345014
