type,node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
DEL,N2656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3125185e-06,0.0,0.0,0.0
DEL,N2657,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-9.845948e-05,0.0,0.0,-0.0
DEL,N2658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021803718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001768708,0.0,0.0,0.0
DEL,N2659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.060621e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2660,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,9.251855e-06,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,5.615245e-07,0.0,-0.0,0.0
DEL,N2661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009733037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017840815,0.0,0.0,0.0
DEL,N2663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014053323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2664,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.1881648e-05,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
DEL,N2665,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2668,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.00014890915,0.0,0.0,-0.0,0.0,-4.354958e-05,-0.0,0.0,0.0,0.001996892,0.0,0.0,0.0,-2.3622079e-05,0.0,-0.0,0.0
DEL,N2669,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7916463e-06,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,2.3284252e-05,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
DEL,N2670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9731646e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002463782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3543542e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2672,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,7.64768e-06,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
DEL,N2673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012332297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2677,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
DEL,N2679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4946296e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0286355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023768547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012269142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.827386e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2685,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
DEL,N2686,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.00034696196,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2687,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2688,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-2.1667762e-05,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0010104404,-0.0,0.0,0.0,-1.1564416e-06,-0.0,-0.0,-0.0
DEL,N2689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015639147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2163505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009644279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.2446375e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00187051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2693,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.00032467017,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00230463,-0.0,-0.0,-0.0,-0.00020996966,-0.0,-0.0,-0.0
DEL,N2694,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0028394684,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
DEL,N2695,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7237204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1.2885991e-09,0.0,-0.0,0.0
DEL,N2697,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6649244e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2698,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017087787,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
DEL,N2699,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-4.628547e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
DEL,N2700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3991412e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002271141,0.0,0.0,0.0,-0.00035955023,0.0,0.0,0.0
DEL,N2702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004410279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6092322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018885882,0.0,0.0,0.0,2.0733298e-06,0.0,0.0,0.0
DEL,N2704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003140945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2705,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-9.4184855e-07,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-2.8499497e-07,-0.0,-0.0,-0.0,-6.793866e-08,-0.0,0.0,-0.0
DEL,N2706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.480305e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038389914,0.0,0.0,0.0,8.274624e-05,0.0,0.0,0.0
DEL,N2707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00053744926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059283967,0.0,0.0,0.0,0.0012778161,0.0,0.0,0.0
DEL,N2708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018632763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020553083,0.0,0.0,0.0,0.00044300454,0.0,0.0,0.0
DEL,N2710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.038057e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9695346e-05,0.0,0.0,0.0,2.1488495e-05,0.0,0.0,0.0
DEL,N2711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003454029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038100064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8709458e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00071943144,0.0,0.0,0.0,1.1048063e-06,0.0,0.0,0.0
DEL,N2714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018297672,0.0,0.0,0.0,-1.969648e-08,0.0,0.0,0.0
DEL,N2715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4364126e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00077483343,0.0,0.0,0.0,1.0748887e-08,0.0,0.0,0.0
DEL,N2717,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-2.6463194e-05,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.00013025783,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
DEL,N2718,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,3.3222484e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17518e-07,0.0,0.0,0.0,3.891622e-09,0.0,0.0,0.0
DEL,N2719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2720,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-7.3685825e-08,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,3.0926512e-06,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
DEL,N2721,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-4.303934e-05,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
DEL,N2722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2723,0.0,-0.0,0.0,-0.0003371637,0.0,-0.0,0.0,0.0,-0.00028029116,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.00050939043,0.0,0.0,0.0,-0.00039751822,0.0,-0.0,-0.0
DEL,N2724,0.0,0.0,0.0,-0.000370411,0.0,0.0,0.0,0.0,-0.0004877418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011697509,0.0,0.0,0.0,-0.0001879161,0.0,0.0,0.0
DEL,N2725,-0.0,0.0,0.0,-7.276193e-07,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-1.2934576e-05,0.0,0.0,-0.0,-1.4005315e-07,0.0,0.0,-0.0
DEL,N2726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3077096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1283154e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018055225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023167474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011997994,0.0,0.0,0.0,-1.1350827e-05,0.0,0.0,0.0
DEL,N2730,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2731,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-3.415942e-06,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-3.0486495e-05,-0.0,-0.0,-0.0,-9.08917e-08,-0.0,0.0,-0.0
DEL,N2732,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022885976,0.0,0.0,-0.0,-4.0615618e-05,0.0,-0.0,0.0
DEL,N2733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028366028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2736,0.0,0.0,0.0,-7.428815e-07,0.0,0.0,0.0,0.0,-1.2957047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013368998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2737,0.0,3.4057234e-06,0.0,6.2198604e-05,0.0,0.0,0.0,0.0,0.00067712844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082784443,0.0,0.0,0.0,2.553267e-05,0.0,0.0,0.0
DEL,N2738,0.0,0.0,0.0,-0.00027883804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011072798,0.0,0.0,0.0,-0.00018199516,0.0,0.0,0.0
DEL,N2739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023065342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2740,0.0,-0.00028827516,0.0,3.0589614e-05,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0014168003,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
DEL,N2741,0.0,0.0,0.0,4.2706507e-12,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2.0259767e-10,0.0,0.0,0.0,1.5234902e-12,0.0,-0.0,0.0
DEL,N2742,0.0,-9.5922125e-08,-0.0,7.818261e-08,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-9.126755e-05,-0.0,-0.0,0.0,5.1577963e-06,0.0,0.0,0.0
DEL,N2743,0.0,-1.061003e-05,0.0,1.7208158e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.000110805006,0.0,0.0,0.0,7.6556904e-07,0.0,0.0,0.0
DEL,N2744,0.0,-8.199669e-06,0.0,1.7560088e-06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.00012635326,0.0,0.0,0.0,9.578682e-07,0.0,-0.0,0.0
DEL,N2745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.670484e-08,0.0,0.0,0.0
DEL,N2747,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0005948127,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
DEL,N2748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9382525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011881214,0.0,0.0,0.0,0.0,0.00072925864,0.0,0.0,0.0
DEL,N2751,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,5.0455137e-06,0.0,-0.0,0.0
DEL,N2752,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,5.0697658e-05,0.0,-0.0,0.0
DEL,N2753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00059265894,0.0,0.0,0.0,0.0,0.00035376695,0.0,0.0,0.0
DEL,N2754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2755,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-4.5724196e-06,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
DEL,N2756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2758,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5910274e-05,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2761,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.00036381025,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
DEL,N2762,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036199315,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
DEL,N2764,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-4.410772e-07,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
DEL,N2765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015313713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.502082e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026574957
DEL,N2767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.212365e-05
DEL,N2768,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-1.1571875e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-7.590247e-06
DEL,N2769,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,8.838121e-07,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
DEL,N2770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010910565
DEL,N2771,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007021612,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.001503584
DEL,N2772,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,4.0422652e-08,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
DEL,N2773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL,N2774,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
